Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [127] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotateLL(bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [227] std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>(std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> const&) [260] std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::pop_back()
  [50] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotateLR(bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [228] std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::~allocator() [261] std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::push_back(AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&&)
 [129] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotateRL(bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [229] std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>(std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> const&) [328] std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::deque()
 [128] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::rotateRR(bool, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [230] std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::~allocator() [54] std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::~deque()
  [10] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::getHeight(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*) [376] std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>(std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> const&) [487] std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_destroy_data(std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>, std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> const&)
 [398] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::AVLTreeBase() [377] std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::~allocator() [210] std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::end()
  [22] AVLTreeInternals::AVLTreeBase<int, std::less<int> >::~AVLTreeBase() [378] std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> const&) [238] std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::back()
 [356] AVLTree<testing, Compare>::end() [379] std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::~allocator() [488] std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::begin()
 [357] AVLTree<testing, Compare>::begin() [380] std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*>(std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> const&) [239] std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::pop_back()
 [267] AVLTree<testing, Compare>::Iterator::Iterator(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, Compare) [381] std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>::~allocator() [240] std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::push_back(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node* const&)
 [268] AVLTree<testing, Compare>::Iterator::~Iterator() [57] std::allocator<std::_Rb_tree_node<int> >::allocator() [489] std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::deque()
 [182] AVLTree<testing, Compare>::Iterator::operator++() [435] std::allocator<std::_Rb_tree_node<int> >::~allocator() [490] std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::~deque()
 [399] AVLTree<testing, Compare>::AVLTree() [292] std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_Deque_impl::_Deque_impl() [491] std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_destroy_data(std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>, std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> const&)
 [400] AVLTree<testing, Compare>::~AVLTree() [293] std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_Deque_impl::~_Deque_impl() [329] std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::end()
 [358] AVLTree<int*, std::less<int> >::end() [294] std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_allocate_map(unsigned long) [344] std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::back()
 [359] AVLTree<int*, std::less<int> >::begin() [295] std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_create_nodes(AVLTree<testing, Compare>::Iterator::IteratorNodeData**, AVLTree<testing, Compare>::Iterator::IteratorNodeData**) [492] std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::begin()
 [269] AVLTree<int*, std::less<int> >::Iterator::Iterator(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::less<int>) [296] std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_allocate_node() [345] std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::pop_back()
  [51] AVLTree<int*, std::less<int> >::Iterator::~Iterator() [297] std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_destroy_nodes(AVLTree<testing, Compare>::Iterator::IteratorNodeData**, AVLTree<testing, Compare>::Iterator::IteratorNodeData**) [346] std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::push_back(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node* const&)
 [247] AVLTree<int*, std::less<int> >::Iterator::operator++() [298] std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_deallocate_map(AVLTree<testing, Compare>::Iterator::IteratorNodeData**, unsigned long) [493] std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::deque()
 [401] AVLTree<int*, std::less<int> >::AVLTree() [299] std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_initialize_map(unsigned long) [494] std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::~deque()
 [402] AVLTree<int*, std::less<int> >::~AVLTree() [300] std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_deallocate_node(AVLTree<testing, Compare>::Iterator::IteratorNodeData*) [495] std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_destroy_data(std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>, std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node**>, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> const&)
 [403] AVLTree<int, std::less<int> >::AVLTree() [301] std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_get_Tp_allocator() [61] std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::_M_pop_back_aux()
  [23] AVLTree<int, std::less<int> >::~AVLTree() [302] std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_Deque_base() [115] std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::end()
 [172] testing::testing(int, int) [303] std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::~_Deque_base() [48] std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::back()
 [148] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [304] std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_Deque_impl::_Deque_impl() [496] std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::begin()
 [270] __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::deallocate(AVLTree<testing, Compare>::Iterator::IteratorNodeData*, unsigned long) [305] std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_Deque_impl::~_Deque_impl() [123] std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::pop_back()
 [173] void __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::destroy<AVLTree<testing, Compare>::Iterator::IteratorNodeData>(AVLTree<testing, Compare>::Iterator::IteratorNodeData*) [306] std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_M_allocate_map(unsigned long) [124] std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::push_back(AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node* const&)
 [271] __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::allocate(unsigned long, void const*) [307] std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_M_create_nodes(AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData**, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData**) [497] std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::deque()
 [174] void __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::construct<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData>(AVLTree<testing, Compare>::Iterator::IteratorNodeData*, AVLTree<testing, Compare>::Iterator::IteratorNodeData&&) [308] std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_M_allocate_node() [498] std::deque<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int, std::less<int> >::Node*> >::~deque()
 [272] __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::new_allocator() [309] std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_M_destroy_nodes(AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData**, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData**) [180] std::stack<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> > >::pop()
 [273] __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::~new_allocator() [52] std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_M_deallocate_map(AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData**, unsigned long) [139] std::stack<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> > >::top()
